"","user","item","rating"
"19662","DRS TECHNOLOGIES","VSA",4
"20031","DRS TECHNOLOGIES","WiFi Smart Accessory",4
"20575","DRS TECHNOLOGIES","WR Amplification",4
"20776","DRS TECHNOLOGIES","WR Common",3.03937007874016
"20953","DRS TECHNOLOGIES","WS 10G Trans/Regen",4
"21168","DRS TECHNOLOGIES","WS 2.5G Trans/Regen",4
"21579","DRS TECHNOLOGIES","XGIG - FC 16G",4
"21781","DRS TECHNOLOGIES","XGIG - Other",2.88135593220339
"59","EARTHLINK BUSINESS","Accessories",3
"244","EARTHLINK BUSINESS","ACE",3
"435","EARTHLINK BUSINESS","Advanced Signal Conditioning Modules",3
"597","EARTHLINK BUSINESS","Analog Inspection & Test",3
"779","EARTHLINK BUSINESS","ANT-5",3
"965","EARTHLINK BUSINESS","Attenuators & Backreflector Modules",3
"1154","EARTHLINK BUSINESS","Benchtop Inspection",3
"1804","EARTHLINK BUSINESS","Calibrations",3
"2009","EARTHLINK BUSINESS","CapacityAdvisor Held",3
"2562","EARTHLINK BUSINESS","CleanBlast",3
"2748","EARTHLINK BUSINESS","Common Product",4.43589743589744
"2966","EARTHLINK BUSINESS","Converged Assurance Support",3
"3189","EARTHLINK BUSINESS","CT-650",3
"3373","EARTHLINK BUSINESS","CT-650SM",3
"3485","EARTHLINK BUSINESS","Digital Inspection & Test",3
"3724","EARTHLINK BUSINESS","Dispersion modules",3
"3854","EARTHLINK BUSINESS","DSAM",3
"4235","EARTHLINK BUSINESS","DSAM 2300/3300",3
"4442","EARTHLINK BUSINESS","DSAM Upgrades",3
"4849","EARTHLINK BUSINESS","EA Support",3
"5073","EARTHLINK BUSINESS","Education",3
"5274","EARTHLINK BUSINESS","Ethernet Network Management Tools",3
"5420","EARTHLINK BUSINESS","Extended Warranty",3
"5770","EARTHLINK BUSINESS","FST-2000",3
"5938","EARTHLINK BUSINESS","FST-2207/2209 DS1",3
"6291","EARTHLINK BUSINESS","FST-2310-DS3",3
"6484","EARTHLINK BUSINESS","FST-2310-OC12",3
"6625","EARTHLINK BUSINESS","FST-2310-OC3",3
"6800","EARTHLINK BUSINESS","FST-2802 G",3
"7074","EARTHLINK BUSINESS","HCU1500",3
"7250","EARTHLINK BUSINESS","HST-3000 SIMs",3
"7438","EARTHLINK BUSINESS","HST-3000C",3
"7621","EARTHLINK BUSINESS","HST-3000C-CE",3
"7804","EARTHLINK BUSINESS","JMEP",3
"8331","EARTHLINK BUSINESS","MAP-200 Chassis, Accessories & Software",3
"8494","EARTHLINK BUSINESS","MAP Standalone Switches",3
"8760","EARTHLINK BUSINESS","MS-1200D",3
"8876","EARTHLINK BUSINESS","MTS-5100e",3
"9408","EARTHLINK BUSINESS","nTAPs",3
"9586","EARTHLINK BUSINESS","ONT-Jitter",3
"9903","EARTHLINK BUSINESS","Optical Switch Modules",3
"10187","EARTHLINK BUSINESS","OSA",3
"10385","EARTHLINK BUSINESS","OST",3
"10749","EARTHLINK BUSINESS","Other - Solutions Classic",3
"10968","EARTHLINK BUSINESS","PacketPortal SW & Solutions",3
"11160","EARTHLINK BUSINESS","Passive Chassis",3
"11305","EARTHLINK BUSINESS","Passive Plug-ins",3
"11510","EARTHLINK BUSINESS","PathTrak",3
"11707","EARTHLINK BUSINESS","PI Product",3
"11873","EARTHLINK BUSINESS","Polatis Cross Connects",3
"11999","EARTHLINK BUSINESS","Probe Tips",3
"12182","EARTHLINK BUSINESS","PT Hardware",4.62886597938144
"12371","EARTHLINK BUSINESS","PT SART",3
"12566","EARTHLINK BUSINESS","PT Services",3
"12990","EARTHLINK BUSINESS","RANAdvisor Product",3
"13198","EARTHLINK BUSINESS","RANAdvisor Services & Support",3
"13411","EARTHLINK BUSINESS","RCATS Product",4.73033707865169
"13980","EARTHLINK BUSINESS","RPM-3000",3
"14376","EARTHLINK BUSINESS","RSAM",3
"14594","EARTHLINK BUSINESS","SDA",3
"14798","EARTHLINK BUSINESS","SDA-5000",3
"14957","EARTHLINK BUSINESS","SDA-5500",3
"15105","EARTHLINK BUSINESS","SMART Handhelds",3
"15320","EARTHLINK BUSINESS","SmartClass ADSL",3
"15526","EARTHLINK BUSINESS","SmartClass E1",3
"15897","EARTHLINK BUSINESS","SMARTClass Fiber",3
"16234","EARTHLINK BUSINESS","SmartClass Triple Play",5
"16705","EARTHLINK BUSINESS","Source, EDFA & BBS Modules",3
"16875","EARTHLINK BUSINESS","StrataSync",3
"17206","EARTHLINK BUSINESS","Swept Wavelength Systems",3
"17310","EARTHLINK BUSINESS","T-BERD 8000",3
"17479","EARTHLINK BUSINESS","T-Berd/MTS-5800",3
"17666","EARTHLINK BUSINESS","T3AS",3
"17869","EARTHLINK BUSINESS","TB-6000A Transport Module",3
"18180","EARTHLINK BUSINESS","TB/MTS-6000 Platform",3
"18520","EARTHLINK BUSINESS","Test Devices",3
"18705","EARTHLINK BUSINESS","Test Productivity Pack",3
"18918","EARTHLINK BUSINESS","TestPad 2000",4.94936708860759
"19121","EARTHLINK BUSINESS","TrueSpeed",3
"19506","EARTHLINK BUSINESS","Volicon",3
"20032","EARTHLINK BUSINESS","WiFi Smart Accessory",3
"20220","EARTHLINK BUSINESS","WR 10G Trans/Regen",3
"20365","EARTHLINK BUSINESS","WR 2.5G Trans/Regen",3
"20576","EARTHLINK BUSINESS","WR Amplification",3
"20954","EARTHLINK BUSINESS","WS 10G Trans/Regen",3
"21169","EARTHLINK BUSINESS","WS 2.5G Trans/Regen",3
"21379","EARTHLINK BUSINESS","XGIG - Ethernet 10G",4.94936708860759
"21580","EARTHLINK BUSINESS","XGIG - FC 16G",3
"21782","EARTHLINK BUSINESS","XGIG - Other",4.03355704697987
"21975","EARTHLINK BUSINESS","XGIG 5k - SAS/SATA 12G",4.85542168674699
"60","EDISON MATERIAL SUPPLY","Accessories",2
"245","EDISON MATERIAL SUPPLY","ACE",2
"436","EDISON MATERIAL SUPPLY","Advanced Signal Conditioning Modules",2
"598","EDISON MATERIAL SUPPLY","Analog Inspection & Test",1.46296296296296
"780","EDISON MATERIAL SUPPLY","ANT-5",2
"966","EDISON MATERIAL SUPPLY","Attenuators & Backreflector Modules",2
"1155","EDISON MATERIAL SUPPLY","Benchtop Inspection",2
"1331","EDISON MATERIAL SUPPLY","BrightJack",1
"1644","EDISON MATERIAL SUPPLY","Calibration Plan",1
"1805","EDISON MATERIAL SUPPLY","Calibrations",1.68155339805825
"2010","EDISON MATERIAL SUPPLY","CapacityAdvisor Held",2
"2370","EDISON MATERIAL SUPPLY","Certifier",1
"2563","EDISON MATERIAL SUPPLY","CleanBlast",2
"2749","EDISON MATERIAL SUPPLY","Common Product",1.41666666666667
"2967","EDISON MATERIAL SUPPLY","Converged Assurance Support",2
"3190","EDISON MATERIAL SUPPLY","CT-650",2
"3374","EDISON MATERIAL SUPPLY","CT-650SM",2
"3486","EDISON MATERIAL SUPPLY","Digital Inspection & Test",1.72790596430126
"3725","EDISON MATERIAL SUPPLY","Dispersion modules",2
"3855","EDISON MATERIAL SUPPLY","DSAM",2
"4236","EDISON MATERIAL SUPPLY","DSAM 2300/3300",2
"4443","EDISON MATERIAL SUPPLY","DSAM Upgrades",2
"4850","EDISON MATERIAL SUPPLY","EA Support",2
"5074","EDISON MATERIAL SUPPLY","Education",2
"5275","EDISON MATERIAL SUPPLY","Ethernet Network Management Tools",1.42105263157895
"5421","EDISON MATERIAL SUPPLY","Extended Warranty",2
"5939","EDISON MATERIAL SUPPLY","FST-2207/2209 DS1",1.125
"6089","EDISON MATERIAL SUPPLY","FST-2310",2
"6292","EDISON MATERIAL SUPPLY","FST-2310-DS3",1.13333333333333
"6485","EDISON MATERIAL SUPPLY","FST-2310-OC12",1.125
"6626","EDISON MATERIAL SUPPLY","FST-2310-OC3",1.07058823529412
"6801","EDISON MATERIAL SUPPLY","FST-2802 G",1.13333333333333
"7075","EDISON MATERIAL SUPPLY","HCU1500",2
"7251","EDISON MATERIAL SUPPLY","HST-3000 SIMs",2
"7439","EDISON MATERIAL SUPPLY","HST-3000C",2
"7622","EDISON MATERIAL SUPPLY","HST-3000C-CE",1.59055118110236
"7805","EDISON MATERIAL SUPPLY","JMEP",2
"8332","EDISON MATERIAL SUPPLY","MAP-200 Chassis, Accessories & Software",2
"8495","EDISON MATERIAL SUPPLY","MAP Standalone Switches",2
"8761","EDISON MATERIAL SUPPLY","MS-1200D",2
"8877","EDISON MATERIAL SUPPLY","MTS-5100e",1.43478260869565
"9409","EDISON MATERIAL SUPPLY","nTAPs",2
"9587","EDISON MATERIAL SUPPLY","ONT-Jitter",2
"9904","EDISON MATERIAL SUPPLY","Optical Switch Modules",2
"10188","EDISON MATERIAL SUPPLY","OSA",2
"10386","EDISON MATERIAL SUPPLY","OST",2
"10750","EDISON MATERIAL SUPPLY","Other - Solutions Classic",2
"10969","EDISON MATERIAL SUPPLY","PacketPortal SW & Solutions",2
"11161","EDISON MATERIAL SUPPLY","Passive Chassis",2
"11306","EDISON MATERIAL SUPPLY","Passive Plug-ins",2
"11511","EDISON MATERIAL SUPPLY","PathTrak",2
"11708","EDISON MATERIAL SUPPLY","PI Product",2
"11874","EDISON MATERIAL SUPPLY","Polatis Cross Connects",2
"12000","EDISON MATERIAL SUPPLY","Probe Tips",2
"12183","EDISON MATERIAL SUPPLY","PT Hardware",2
"12372","EDISON MATERIAL SUPPLY","PT SART",2
"12567","EDISON MATERIAL SUPPLY","PT Services",2
"12991","EDISON MATERIAL SUPPLY","RANAdvisor Product",2
"13199","EDISON MATERIAL SUPPLY","RANAdvisor Services & Support",2
"13412","EDISON MATERIAL SUPPLY","RCATS Product",1.33620689655172
"13981","EDISON MATERIAL SUPPLY","RPM-3000",2
"14377","EDISON MATERIAL SUPPLY","RSAM",2
"14595","EDISON MATERIAL SUPPLY","SDA",2
"14799","EDISON MATERIAL SUPPLY","SDA-5000",2
"14958","EDISON MATERIAL SUPPLY","SDA-5500",2
"15106","EDISON MATERIAL SUPPLY","SMART Handhelds",1.26168224299065
"15321","EDISON MATERIAL SUPPLY","SmartClass ADSL",1.13333333333333
"15527","EDISON MATERIAL SUPPLY","SmartClass E1",2
"15898","EDISON MATERIAL SUPPLY","SMARTClass Fiber",1.29565217391304
"16706","EDISON MATERIAL SUPPLY","Source, EDFA & BBS Modules",2
"16876","EDISON MATERIAL SUPPLY","StrataSync",2
"17207","EDISON MATERIAL SUPPLY","Swept Wavelength Systems",2
"17311","EDISON MATERIAL SUPPLY","T-BERD 8000",1.4375
"17480","EDISON MATERIAL SUPPLY","T-Berd/MTS-5800",1.53405994550409
"17667","EDISON MATERIAL SUPPLY","T3AS",1.125
"17870","EDISON MATERIAL SUPPLY","TB-6000A Transport Module",1.57929226736566
"18181","EDISON MATERIAL SUPPLY","TB/MTS-6000 Platform",2
"18521","EDISON MATERIAL SUPPLY","Test Devices",2
"18706","EDISON MATERIAL SUPPLY","Test Productivity Pack",2
"18919","EDISON MATERIAL SUPPLY","TestPad 2000",2
"19122","EDISON MATERIAL SUPPLY","TrueSpeed",2
"19326","EDISON MATERIAL SUPPLY","Ultra FED",1
"19507","EDISON MATERIAL SUPPLY","Volicon",2
"20033","EDISON MATERIAL SUPPLY","WiFi Smart Accessory",2
"20221","EDISON MATERIAL SUPPLY","WR 10G Trans/Regen",2
"20366","EDISON MATERIAL SUPPLY","WR 2.5G Trans/Regen",2
"20577","EDISON MATERIAL SUPPLY","WR Amplification",2
"20955","EDISON MATERIAL SUPPLY","WS 10G Trans/Regen",2
"21170","EDISON MATERIAL SUPPLY","WS 2.5G Trans/Regen",1.23762376237624
"21380","EDISON MATERIAL SUPPLY","XGIG - Ethernet 10G",2
"21581","EDISON MATERIAL SUPPLY","XGIG - FC 16G",2
"21783","EDISON MATERIAL SUPPLY","XGIG - Other",2
"21976","EDISON MATERIAL SUPPLY","XGIG 5k - SAS/SATA 12G",2
"246","EDMO DISTRIBUTORS INC","ACE",10.7244897959184
"437","EDMO DISTRIBUTORS INC","Advanced Signal Conditioning Modules",6.13705705131271
"781","EDMO DISTRIBUTORS INC","ANT-5",13.6393442622951
"967","EDMO DISTRIBUTORS INC","Attenuators & Backreflector Modules",8.44444444444444
"1156","EDMO DISTRIBUTORS INC","Benchtop Inspection",8.99341014412652
"1332","EDMO DISTRIBUTORS INC","BrightJack",4
"1493","EDMO DISTRIBUTORS INC","CA product",5
"1645","EDMO DISTRIBUTORS INC","Calibration Plan",4.20512820512821
"1806","EDMO DISTRIBUTORS INC","Calibrations",4.64
"2011","EDMO DISTRIBUTORS INC","CapacityAdvisor Held",5
"2201","EDMO DISTRIBUTORS INC","CellAdvisor",5
"2371","EDMO DISTRIBUTORS INC","Certifier",6.98307320290174
"2750","EDMO DISTRIBUTORS INC","Common Product",13.6214285714286
"2968","EDMO DISTRIBUTORS INC","Converged Assurance Support",10.7282608695652
"3191","EDMO DISTRIBUTORS INC","CT-650",13.6349206349206
"3487","EDMO DISTRIBUTORS INC","Digital Inspection & Test",10.3135579293344
"3621","EDMO DISTRIBUTORS INC","Direct View FM",7.31734837799719
"3856","EDMO DISTRIBUTORS INC","DSAM",12.0462767561049
"4031","EDMO DISTRIBUTORS INC","DSAM-6300",6.32789669330033
"4444","EDMO DISTRIBUTORS INC","DSAM Upgrades",4
"4645","EDMO DISTRIBUTORS INC","DTS",13.6393442622951
"4851","EDMO DISTRIBUTORS INC","EA Support",13.6370967741935
"5075","EDMO DISTRIBUTORS INC","Education",13.6349206349206
"5276","EDMO DISTRIBUTORS INC","Ethernet Network Management Tools",4
"5574","EDMO DISTRIBUTORS INC","FIT Generic",7.59710060489744
"5771","EDMO DISTRIBUTORS INC","FST-2000",4
"6293","EDMO DISTRIBUTORS INC","FST-2310-DS3",13.6370967741936
"6627","EDMO DISTRIBUTORS INC","FST-2310-OC3",4
"7076","EDMO DISTRIBUTORS INC","HCU1500",12.7211823202898
"7252","EDMO DISTRIBUTORS INC","HST-3000 SIMs",12.1359591264108
"7440","EDMO DISTRIBUTORS INC","HST-3000C",12.5760286225403
"7623","EDMO DISTRIBUTORS INC","HST-3000C-CE",11.9486596537119
"7806","EDMO DISTRIBUTORS INC","JMEP",5
"8333","EDMO DISTRIBUTORS INC","MAP-200 Chassis, Accessories & Software",6.20394790372713
"8496","EDMO DISTRIBUTORS INC","MAP Standalone Switches",5
"8878","EDMO DISTRIBUTORS INC","MTS-5100e",10.490454703228
"9090","EDMO DISTRIBUTORS INC","NC Ethernet TT",13.6393442622951
"9410","EDMO DISTRIBUTORS INC","nTAPs",5
"9727","EDMO DISTRIBUTORS INC","ONX-580",11.396434189827
"9905","EDMO DISTRIBUTORS INC","Optical Switch Modules",6.13705705131271
"10189","EDMO DISTRIBUTORS INC","OSA",13.6370967741936
"10387","EDMO DISTRIBUTORS INC","OST",6.13705705131271
"10543","EDMO DISTRIBUTORS INC","OTDR - FiberComplete modules",12.2857142857143
"10751","EDMO DISTRIBUTORS INC","Other - Solutions Classic",13.6393442622951
"10970","EDMO DISTRIBUTORS INC","PacketPortal SW & Solutions",7.31734837799719
"11512","EDMO DISTRIBUTORS INC","PathTrak",22
"11709","EDMO DISTRIBUTORS INC","PI Product",5
"12184","EDMO DISTRIBUTORS INC","PT Hardware",5
"12373","EDMO DISTRIBUTORS INC","PT SART",22
"12992","EDMO DISTRIBUTORS INC","RANAdvisor Product",14.4276169265033
"13200","EDMO DISTRIBUTORS INC","RANAdvisor Services & Support",11.0838401796575
"13413","EDMO DISTRIBUTORS INC","RCATS Product",7.50416933932007
"13610","EDMO DISTRIBUTORS INC","Repair",10.9477539927923
"13786","EDMO DISTRIBUTORS INC","Replacement Parts",4
"13982","EDMO DISTRIBUTORS INC","RPM-3000",22
"14177","EDMO DISTRIBUTORS INC","RPM2000",4
"14378","EDMO DISTRIBUTORS INC","RSAM",9.82671776621955
"14596","EDMO DISTRIBUTORS INC","SDA",7.74505401992422
"14800","EDMO DISTRIBUTORS INC","SDA-5000",4
"15107","EDMO DISTRIBUTORS INC","SMART Handhelds",6.32789669330033
"15528","EDMO DISTRIBUTORS INC","SmartClass E1",11.8633540372671
"15716","EDMO DISTRIBUTORS INC","SmartClass Ethernet",4
"15899","EDMO DISTRIBUTORS INC","SMARTClass Fiber",13.6370967741935
"16096","EDMO DISTRIBUTORS INC","SmartClass HOME",4.55072463768116
"16235","EDMO DISTRIBUTORS INC","SmartClass Triple Play",5
"16532","EDMO DISTRIBUTORS INC","SmartPocket Handhelds",9.01416634386586
"16877","EDMO DISTRIBUTORS INC","StrataSync",12.5365975103734
"17060","EDMO DISTRIBUTORS INC","Support Plans",10.1589818485291
"17312","EDMO DISTRIBUTORS INC","T-BERD 8000",12.4375
"17481","EDMO DISTRIBUTORS INC","T-Berd/MTS-5800",11.6582346609257
"17668","EDMO DISTRIBUTORS INC","T3AS",13.6393442622951
"17871","EDMO DISTRIBUTORS INC","TB-6000A Transport Module",9.66684208079587
"18031","EDMO DISTRIBUTORS INC","TB/MTS-2000 Platform",4
"18182","EDMO DISTRIBUTORS INC","TB/MTS-6000 Platform",4.24096385542169
"18365","EDMO DISTRIBUTORS INC","TB/MTS 8000 Platform",10.2546321979363
"18522","EDMO DISTRIBUTORS INC","Test Devices",11.5431341085594
"18707","EDMO DISTRIBUTORS INC","Test Productivity Pack",7.31734837799719
"19123","EDMO DISTRIBUTORS INC","TrueSpeed",13.6328125
"19327","EDMO DISTRIBUTORS INC","Ultra FED",11.3360856663656
"19663","EDMO DISTRIBUTORS INC","VSA",13.6393442622951
"19847","EDMO DISTRIBUTORS INC","VSE-1100",4
"20034","EDMO DISTRIBUTORS INC","WiFi Smart Accessory",7.31734837799719
"20578","EDMO DISTRIBUTORS INC","WR Amplification",7.31734837799719
"20777","EDMO DISTRIBUTORS INC","WR Common",7.68190093833155
"20956","EDMO DISTRIBUTORS INC","WS 10G Trans/Regen",7.31734837799719
"21171","EDMO DISTRIBUTORS INC","WS 2.5G Trans/Regen",7.41371198117964
"21582","EDMO DISTRIBUTORS INC","XGIG - FC 16G",22
"21784","EDMO DISTRIBUTORS INC","XGIG - Other",8.05822566390303
"438","ELECTRO RENT","Advanced Signal Conditioning Modules",5.45937463675461
"599","ELECTRO RENT","Analog Inspection & Test",11.9143488129954
"968","ELECTRO RENT","Attenuators & Backreflector Modules",5.54984465533876
"1157","ELECTRO RENT","Benchtop Inspection",4.97765929281335
"1333","ELECTRO RENT","BrightJack",17.735325716552
"1494","ELECTRO RENT","CA product",31.352295526968
"1646","ELECTRO RENT","Calibration Plan",18.0249583535024
"2012","ELECTRO RENT","CapacityAdvisor Held",13.8200164624272
"2202","ELECTRO RENT","CellAdvisor",21.0990485987334
"2372","ELECTRO RENT","Certifier",14.548493158692
"2564","ELECTRO RENT","CleanBlast",9.45777337859866
"2751","ELECTRO RENT","Common Product",21.586710392743
"2969","ELECTRO RENT","Converged Assurance Support",22.7247900014113
"3192","ELECTRO RENT","CT-650",14.3727294019082
"3375","ELECTRO RENT","CT-650SM",8
"3622","ELECTRO RENT","Direct View FM",2.47540983606557
"3726","ELECTRO RENT","Dispersion modules",5.28796284350406
"3857","ELECTRO RENT","DSAM",12.6199527895628
"4032","ELECTRO RENT","DSAM-6300",19.4017617919498
"4237","ELECTRO RENT","DSAM 2300/3300",14.5788425250507
"4445","ELECTRO RENT","DSAM Upgrades",13.6827564902722
"4646","ELECTRO RENT","DTS",14.418129953538
"4852","ELECTRO RENT","EA Support",16.2055080083946
"5076","ELECTRO RENT","Education",21.1223064802155
"5277","ELECTRO RENT","Ethernet Network Management Tools",9.23467689541931
"5422","ELECTRO RENT","Extended Warranty",8
"5575","ELECTRO RENT","FIT Generic",17.0315860524716
"5772","ELECTRO RENT","FST-2000",20.4635910048874
"5940","ELECTRO RENT","FST-2207/2209 DS1",9.46077593573748
"6090","ELECTRO RENT","FST-2310",13.2525189310971
"6294","ELECTRO RENT","FST-2310-DS3",16.8778887748634
"6486","ELECTRO RENT","FST-2310-OC12",9.46077593573748
"6628","ELECTRO RENT","FST-2310-OC3",16.5707038994631
"6802","ELECTRO RENT","FST-2802 G",25.1965782122906
"6953","ELECTRO RENT","GigaStor",41.0393700787401
"7077","ELECTRO RENT","HCU1500",13.2960142419867
"7253","ELECTRO RENT","HST-3000 SIMs",16.9190554518722
"7441","ELECTRO RENT","HST-3000C",17.5487959384924
"7624","ELECTRO RENT","HST-3000C-CE",17.6870940526053
"7807","ELECTRO RENT","JMEP",13.7181592371072
"7971","ELECTRO RENT","Legacy Wireline Services",25.5590361445783
"8083","ELECTRO RENT","Location Intelligence Product",4
"8204","ELECTRO RENT","Location Intelligence Services",4
"8334","ELECTRO RENT","MAP-200 Chassis, Accessories & Software",6.604992097662
"8497","ELECTRO RENT","MAP Standalone Switches",13.7181592371072
"8660","ELECTRO RENT","Misc Hardware",41.2396694214877
"8762","ELECTRO RENT","MS-1200D",8
"8879","ELECTRO RENT","MTS-5100e",6.50538694485415
"9091","ELECTRO RENT","NC Ethernet TT",14.418129953538
"9275","ELECTRO RENT","NI - Maintenance",40.9767441860465
"9411","ELECTRO RENT","nTAPs",11.7533478060233
"9588","ELECTRO RENT","ONT-Jitter",9.04761904761905
"9728","ELECTRO RENT","ONX-580",23.9085861112275
"9906","ELECTRO RENT","Optical Switch Modules",5.45937463675461
"10042","ELECTRO RENT","ORS",41.2396694214877
"10190","ELECTRO RENT","OSA",14.0141444029439
"10388","ELECTRO RENT","OST",5.45937463675461
"10544","ELECTRO RENT","OTDR - FiberComplete modules",15.8236383556472
"10752","ELECTRO RENT","Other - Solutions Classic",15.427363824229
"10971","ELECTRO RENT","PacketPortal SW & Solutions",11.7134711455293
"11162","ELECTRO RENT","Passive Chassis",5.86111111111111
"11307","ELECTRO RENT","Passive Plug-ins",14.5788425250507
"11513","ELECTRO RENT","PathTrak",13.4557826600471
"11710","ELECTRO RENT","PI Product",13.7181592371072
"11875","ELECTRO RENT","Polatis Cross Connects",16.6935483870968
"12185","ELECTRO RENT","PT Hardware",17.9592960422077
"12374","ELECTRO RENT","PT SART",18.9590225339621
"12568","ELECTRO RENT","PT Services",33.9118978175601
"12693","ELECTRO RENT","QT-600-10",24.2849976776591
"12823","ELECTRO RENT","QT-600-2",19.238099044726
"12993","ELECTRO RENT","RANAdvisor Product",13.8935603080202
"13201","ELECTRO RENT","RANAdvisor Services & Support",9.20630037359631
"13414","ELECTRO RENT","RCATS Product",13.6256480881734
"13787","ELECTRO RENT","Replacement Parts",14.0887775399991
"13983","ELECTRO RENT","RPM-3000",14.716143052794
"14178","ELECTRO RENT","RPM2000",14.0887775399991
"14379","ELECTRO RENT","RSAM",10.4318276392818
"14597","ELECTRO RENT","SDA",11.6174603970559
"14801","ELECTRO RENT","SDA-5000",21.5256955299691
"14959","ELECTRO RENT","SDA-5500",8
"15108","ELECTRO RENT","SMART Handhelds",11.9440379152348
"15322","ELECTRO RENT","SmartClass ADSL",20.9718916810017
"15529","ELECTRO RENT","SmartClass E1",18.3418854048328
"15717","ELECTRO RENT","SmartClass Ethernet",21.1024365766909
"15900","ELECTRO RENT","SMARTClass Fiber",12.9701583286918
"16097","ELECTRO RENT","SmartClass HOME",27.2218391875524
"16236","ELECTRO RENT","SmartClass Triple Play",33.8578199052133
"16373","ELECTRO RENT","SmartID",25.6276777076519
"16533","ELECTRO RENT","SmartPocket Handhelds",17.0507643942052
"16707","ELECTRO RENT","Source, EDFA & BBS Modules",18.7836035362933
"16878","ELECTRO RENT","StrataSync",15.8129134822663
"17061","ELECTRO RENT","Support Plans",21.9834370258168
"17208","ELECTRO RENT","Swept Wavelength Systems",8
"17669","ELECTRO RENT","T3AS",18.2141585399668
"18032","ELECTRO RENT","TB/MTS-2000 Platform",12.14
"18183","ELECTRO RENT","TB/MTS-6000 Platform",5.27775582773607
"18284","ELECTRO RENT","TB/MTS 4000 Platform",22
"18366","ELECTRO RENT","TB/MTS 8000 Platform",20.3795970396301
"18708","ELECTRO RENT","Test Productivity Pack",11.7134711455293
"18920","ELECTRO RENT","TestPad 2000",14.7239612976665
"19124","ELECTRO RENT","TrueSpeed",15.391773752456
"19328","ELECTRO RENT","Ultra FED",17.9583687945064
"19508","ELECTRO RENT","Volicon",33.9118978175601
"19664","ELECTRO RENT","VSA",14.418129953538
